url|font_icon|font|text|datetime|lang
./articles/CBMigwFodHRwczovL3d3dy5tb25leXRpbWVzLmNvbS5ici9nZXJkYXUtZ2dicjQtZS1tZXRhbHVyZ2ljYS1nZXJkYXUtZ29hdTQtdmFvLXBhZ2FyLXItMTItYmlsaGFvLWVtLWRpdmlkZW5kb3MtZS1qY3Atc2FpYmEtY29tby1yZWNlYmVyL9IBhwFodHRwczovL3d3dy5tb25leXRpbWVzLmNvbS5ici9nZXJkYXUtZ2dicjQtZS1tZXRhbHVyZ2ljYS1nZXJkYXUtZ29hdTQtdmFvLXBhZ2FyLXItMTItYmlsaGFvLWVtLWRpdmlkZW5kb3MtZS1qY3Atc2FpYmEtY29tby1yZWNlYmVyL2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.moneytimes.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Money Times|Gerdau (GGBR4) e Metalúrgica Gerdau (GOAU4) vão pagar R$ 1,2 bilhão em dividendos e JCP; saiba como receber|2023-05-03T11:32:00Z|ptbr
./articles/CBMia2h0dHBzOi8vZmluYW5jZW5ld3MuY29tLmJyLzIwMjMvMDUvNS1jb21wYW5oaWFzLWRpdnVsZ2FyYW0taW5mb3JtYWNvZXMtc29icmUtcHJvdmVudG9zLWNvbmZpcmEtb3MtZGV0YWxoZXMv0gFvaHR0cHM6Ly9maW5hbmNlbmV3cy5jb20uYnIvMjAyMy8wNS81LWNvbXBhbmhpYXMtZGl2dWxnYXJhbS1pbmZvcm1hY29lcy1zb2JyZS1wcm92ZW50b3MtY29uZmlyYS1vcy1kZXRhbGhlcy9hbXAv?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://financenews.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Finance News|5 companhias divulgaram informações sobre proventos. Confira os detalhes:|2023-05-03T16:55:15Z|ptbr
./articles/CBMiggFodHRwczovL2RpYXJpb2RvdHJhbnNwb3J0ZS5jb20uYnIvMjAyMy8wNS8wMi9tYXJjb3BvbG8tdGVtLWFsdGEtZGUtMTQxLW5vLWx1Y3JvLWxpcXVpZG8tbm8tMW8tdHJpbWVzdHJlLWRlLTIwMjMtcmVjZWl0YS1zdWJpdS03MjUv0gEA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://diariodotransporte.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Diário do Transporte|Marcopolo tem alta de 141% no lucro líquido no 1º Trimestre de 2023; Receita subiu 72,5%|2023-05-02T22:49:19Z|ptbr
./articles/CBMiiwFodHRwczovL2Vwb2NhbmVnb2Npb3MuZ2xvYm8uY29tL2VzcGVjaWFpcy93ZWItc3VtbWl0L25vdGljaWEvMjAyMy8wNS9kaWEtMi1kby13ZWItc3VtbWl0LXJpby1jb25maXJhLW9zLWRlc3RhcXVlcy1kZS1ob2plLW5vLWZlc3RpdmFsLmdodG1s0gGWAWh0dHBzOi8vZXBvY2FuZWdvY2lvcy5nbG9iby5jb20vZ29vZ2xlL2FtcC9lc3BlY2lhaXMvd2ViLXN1bW1pdC9ub3RpY2lhLzIwMjMvMDUvZGlhLTItZG8td2ViLXN1bW1pdC1yaW8tY29uZmlyYS1vcy1kZXN0YXF1ZXMtZGUtaG9qZS1uby1mZXN0aXZhbC5naHRtbA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://epocanegocios.globo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Época NEGÓCIOS|Dia 2 do Web Summit Rio: confira os destaques de hoje no festival|2023-05-03T01:16:29Z|ptbr
./articles/CCAiC0NGamJCMnZRaVlJmAEB?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://yt3.ggpht.com/nMGmGAtUOjZOwh4m8d-U80I-WkvplW7ez8NbhpUtaS3GAuRRFDZO2hgIj17TITrkxHnjYiD-6A=s0-h14|SBT News|"Banco Central anuncia medidas para dar mais segurança ao PIX | #SBTNewsnaTV (03/05/23)"|2023-05-03T08:30:33Z|ptbr
./articles/CBMilgFodHRwczovL3d3dy5ub3RpY2lhc2Fncmljb2xhcy5jb20uYnIvdmlkZW9zL3NvamEvMzQ4MDkyLWZpbmFuY2Vpcm8tcGVzYS1lLXNvamEtaW50ZW5zaWZpY2EtYmFpeGFzLWVtLWNoaWNhZ28tcHJlY29zLXBvdWNvLXNlLW1vdmltZW50YW0tbm8tYnJhc2lsLmh0bWzSAZoBaHR0cHM6Ly93d3cubm90aWNpYXNhZ3JpY29sYXMuY29tLmJyL3ZpZGVvcy9zb2phLzM0ODA5Mi1maW5hbmNlaXJvLXBlc2EtZS1zb2phLWludGVuc2lmaWNhLWJhaXhhcy1lbS1jaGljYWdvLXByZWNvcy1wb3Vjby1zZS1tb3ZpbWVudGFtLW5vLWJyYXNpbC5hbXAuaHRtbA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.noticiasagricolas.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Notícias Agrícolas|Financeiro pesa e soja intensifica baixas em Chicago; preços pouco se movimentam no Brasil|2023-05-02T20:19:04Z|ptbr
./articles/CBMiX2h0dHBzOi8vd3d3LmFncm9saW5rLmNvbS5ici9ub3RpY2lhcy9mdW5kb3MtcmVzdGF1cmFtLXZpc29lcy1kZS1iYWl4YS1uby1taWxoby1jYm90XzQ3ODkwOC5odG1s0gEA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.agrolink.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Agrolink|Fundos restauram visões de baixa no milho CBOT|2023-05-02T19:52:28Z|ptbr
./articles/CBMihQFodHRwczovL3d3dy5iYWhpYW5vdGljaWFzLmNvbS5ici9tdW5pY2lwaW9zL25vdGljaWEvMzM5MjEtcGV0cm9icmFzLWFudW5jaWEtcmV0b21hZGEtZGUtb3BlcmFjYW8tZW0tbWFpcy02LWNhbXBvcy1kby1wb2xvLWJhaGlhLXRlcnJh0gGJAWh0dHBzOi8vd3d3LmJhaGlhbm90aWNpYXMuY29tLmJyL2FtcC9tdW5pY2lwaW9zL25vdGljaWEvMzM5MjEtcGV0cm9icmFzLWFudW5jaWEtcmV0b21hZGEtZGUtb3BlcmFjYW8tZW0tbWFpcy02LWNhbXBvcy1kby1wb2xvLWJhaGlhLXRlcnJh?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.bahianoticias.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Bahia Notícias - Municípios|Petrobras anuncia retomada de operação em mais 6 campos do Polo Bahia Terra|2023-05-03T13:12:00Z|ptbr
./articles/CBMiTWh0dHBzOi8vZWludmVzdGlkb3IuZXN0YWRhby5jb20uYnIvdWx0aW1hcy90YWVzYS10YWVlMTEtcGFnYW1lbnRvLWRpdmlkZW5kb3Mv0gFQaHR0cHM6Ly9laW52ZXN0aWRvci5lc3RhZGFvLmNvbS5ici91bHRpbWFzL3RhZXNhLXRhZWUxMS1wYWdhbWVudG8tZGl2aWRlbmRvcy9hbXA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://einvestidor.estadao.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|E-Investidor|Taesa (TAEE11) pagará dividendos remanescentes; confira os valores – Últimas notícias – Estadão E-Investidor – As principais notícias do mercado financeiro|2023-05-03T11:46:18Z|ptbr
./articles/CBMidWh0dHBzOi8vdmFsb3IuZ2xvYm8uY29tL2JyYXNpbC9ub3RpY2lhLzIwMjMvMDUvMDMvYXRpdmlkYWRlLWUtaXBjYS1yZXNpc3RlbS1lLWNlbmFyaW8tZGUtanVyby1maWNhLW1haXMtaW5jZXJ0by5naHRtbNIBgAFodHRwczovL3ZhbG9yLmdsb2JvLmNvbS9nb29nbGUvYW1wL2JyYXNpbC9ub3RpY2lhLzIwMjMvMDUvMDMvYXRpdmlkYWRlLWUtaXBjYS1yZXNpc3RlbS1lLWNlbmFyaW8tZGUtanVyby1maWNhLW1haXMtaW5jZXJ0by5naHRtbA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://valor.globo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Valor Econômico|Atividade e IPCA resistem e cenário de juro fica mais incerto|2023-05-03T08:05:40Z|ptbr
./articles/CBMib2h0dHBzOi8vbm90aWNpYXMucjcuY29tL2Vjb25vbWlhL21lcmNhZG8tZmluYW5jZWlyby1wYXNzYS1hLXZlci1jcmVzY2ltZW50by1kZS0xLWRhLWVjb25vbWlhLW5lc3RlLWFuby0wMjA1MjAyM9IBc2h0dHBzOi8vbm90aWNpYXMucjcuY29tL2Vjb25vbWlhL21lcmNhZG8tZmluYW5jZWlyby1wYXNzYS1hLXZlci1jcmVzY2ltZW50by1kZS0xLWRhLWVjb25vbWlhLW5lc3RlLWFuby0wMjA1MjAyMz9hbXA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://noticias.r7.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|R7|Mercado financeiro passa a ver crescimento de 1% da economia neste ano|2023-05-02T12:13:00Z|ptbr
./articles/CBMiYWh0dHBzOi8vd3d3Lm1ldHJvcG9sZXMuY29tL25lZ29jaW9zL29zLTEwLWVtcHJlZ29zLXF1ZS12YW8tY3Jlc2Nlci1lLW9zLTEwLXF1ZS12YW8tc3VtaXItYXRlLTIwMjfSAWVodHRwczovL3d3dy5tZXRyb3BvbGVzLmNvbS9uZWdvY2lvcy9vcy0xMC1lbXByZWdvcy1xdWUtdmFvLWNyZXNjZXItZS1vcy0xMC1xdWUtdmFvLXN1bWlyLWF0ZS0yMDI3P2FtcA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.metropoles.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Metrópoles|Os 10 empregos que vão crescer – e os 10 que vão sumir – até 2027|2023-05-03T17:01:00Z|ptbr
./articles/CBMikwFodHRwczovL2FnZW5jaWFzZWJyYWUuY29tLmJyL2lub3ZhY2FvL3NlYnJhZS1hcHJlc2VudGEtbm8td2ViLXN1bW1pdC1yaW8tYS1tYWlvci1wbGF0YWZvcm1hLWRlLWZvbWVudG8tZS1jcmVzY2ltZW50by1kZS1zdGFydHVwcy1kYS1hbWVyaWNhLWxhdGluYS_SAQA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://agenciasebrae.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Agência Sebrae de Notícias|Sebrae apresenta no Web Summit Rio a maior plataforma de fomento e crescimento de startups da América Latina|2023-05-02T14:49:02Z|ptbr
./articles/CBMiUmh0dHBzOi8vd3d3Lm1ldHJvcG9sZXMuY29tL2NvbHVuYXMvbS1idXp6L2Nlby1kby1zaWduYWwtZGl6LXF1ZS1jaGF0Z3B0LWUtcG9yY2FyaWHSAVZodHRwczovL3d3dy5tZXRyb3BvbGVzLmNvbS9jb2x1bmFzL20tYnV6ei9jZW8tZG8tc2lnbmFsLWRpei1xdWUtY2hhdGdwdC1lLXBvcmNhcmlhP2FtcA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.metropoles.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Metrópoles|CEO do Signal diz que ChatGPT é porcaria|2023-05-02T21:58:00Z|ptbr
./articles/CBMisQFodHRwczovL3ZhbG9yaW52ZXN0ZS5nbG9iby5jb20vbWVyY2Fkb3MvcmVuZGEtdmFyaWF2ZWwvZW1wcmVzYXMvbm90aWNpYS8yMDIzLzA1LzAyL2x1Y3JvLWRhLWFyZXp6by1hcnp6My1yZWN1YS0zNTZwZXJjZW50LW5vLTEtby10cmltZXN0cmUtbWFzLXJlY2VpdGEtYnJ1dGEtcmVub3ZhLXJlY29yZGUuZ2h0bWzSAbwBaHR0cHM6Ly92YWxvcmludmVzdGUuZ2xvYm8uY29tL2dvb2dsZS9hbXAvbWVyY2Fkb3MvcmVuZGEtdmFyaWF2ZWwvZW1wcmVzYXMvbm90aWNpYS8yMDIzLzA1LzAyL2x1Y3JvLWRhLWFyZXp6by1hcnp6My1yZWN1YS0zNTZwZXJjZW50LW5vLTEtby10cmltZXN0cmUtbWFzLXJlY2VpdGEtYnJ1dGEtcmVub3ZhLXJlY29yZGUuZ2h0bWw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://valorinveste.globo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Valor Investe|Lucro da Arezzo (ARZZ3) recua 35,6% no 1 º trimestre, mas receita bruta renova recorde|2023-05-02T22:02:56Z|ptbr
./articles/CBMiWmh0dHBzOi8vd3d3LmNvbXByZXJ1cmFsLmNvbS9wZWN1YXJpYS1xdWVkYS1uby1wcmVjby1kYS1hcnJvYmEtZG8tYm9pLWdvcmRvLWUtZ2VuZXJhbGl6YWRhL9IBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.comprerural.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Compre Rural|Pecuária: Queda no preço da arroba do boi gordo e generalizada — CompreRural|2023-05-03T12:26:45Z|ptbr
./articles/CBMiggFodHRwczovL29nbG9iby5nbG9iby5jb20vcG9kY2FzdC9ub3RpY2lhLzIwMjMvMDUvby1xdWUtZXN0YS1wb3ItdHJhcy1kYS1jcmlzZS1uby1odXJiLWUtby1xdWUtZGl6ZW0tb3MtY29uc3VtaWRvcmVzLWFmZXRhZG9zLmdodG1s0gGNAWh0dHBzOi8vb2dsb2JvLmdsb2JvLmNvbS9nb29nbGUvYW1wL3BvZGNhc3Qvbm90aWNpYS8yMDIzLzA1L28tcXVlLWVzdGEtcG9yLXRyYXMtZGEtY3Jpc2Utbm8taHVyYi1lLW8tcXVlLWRpemVtLW9zLWNvbnN1bWlkb3Jlcy1hZmV0YWRvcy5naHRtbA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://oglobo.globo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|O Globo|O que está por trás da crise no Hurb e o que dizem os consumidores afetados|2023-05-02T07:01:00Z|ptbr
./articles/CBMiQGh0dHBzOi8vd3d3LmNubmJyYXNpbC5jb20uYnIvZWNvbm9taWEvbWVyY2Fkb3MtaG9qZS0zLW1haW8tMjAyMy_SAURodHRwczovL3d3dy5jbm5icmFzaWwuY29tLmJyL2Vjb25vbWlhL21lcmNhZG9zLWhvamUtMy1tYWlvLTIwMjMvYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnnbrasil.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNN Brasil|Ibovespa e dólar caem, com decisões de política monetária do Fed e BC no radar|2023-05-03T12:14:00Z|ptbr
./articles/CBMiPGh0dHBzOi8vZzEuZ2xvYm8uY29tL2Vjb25vbWlhL25vdGljaWEvMjAyMy8wNS8wMi9kb2xhci5naHRtbNIBR2h0dHBzOi8vZzEuZ2xvYm8uY29tL2dvb2dsZS9hbXAvZWNvbm9taWEvbm90aWNpYS8yMDIzLzA1LzAyL2RvbGFyLmdodG1s?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://g1.globo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|G1|Dólar fecha em alta e volta aos R$ 5,04, à espera das decisões do Fed e Copom|2023-05-02T12:03:32Z|ptbr
./articles/CBMiVGh0dHBzOi8vZWNvbm9taWEudW9sLmNvbS5ici9jb3RhY29lcy9ub3RpY2lhcy9yZWRhY2FvLzIwMjMvMDUvMDIvZG9sYXItMi1kZS1tYWlvLmh0bdIBWGh0dHBzOi8vZWNvbm9taWEudW9sLmNvbS5ici9jb3RhY29lcy9ub3RpY2lhcy9yZWRhY2FvLzIwMjMvMDUvMDIvZG9sYXItMi1kZS1tYWlvLmFtcC5odG0?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://economia.uol.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|UOL Economia|À espera dos juros, dólar sobe 1,2% e fecha acima de R$ 5; Bolsa cai 2,4%|2023-05-02T20:26:17Z|ptbr
./articles/CBMiWmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9mZWRlcmFsLXJlc2VydmUtaW50ZXJlc3QtcmF0ZS1kZWNpc2lvbi1tYXktMy0xNTU1MjQxMzQuaHRtbNIBYmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL2ZlZGVyYWwtcmVzZXJ2ZS1pbnRlcmVzdC1yYXRlLWRlY2lzaW9uLW1heS0zLTE1NTUyNDEzNC5odG1s?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|Federal Reserve pushes interest rates above 5% for first time since 2007|2023-05-03T18:00:59Z|eng
./articles/CBMiQGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDUvMDMvZmVkLXJhdGUtZGVjaXNpb24tbWF5LTIwMjMtLmh0bWzSAURodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMy8wNS8wMy9mZWQtcmF0ZS1kZWNpc2lvbi1tYXktMjAyMy0uaHRtbA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNBC|Fed increases rates a quarter point and signals a potential end to hikes|2023-05-03T18:00:06Z|eng
./articles/CBMib2h0dHBzOi8vd3d3LmZpZXJjZXBoYXJtYS5jb20vcGhhcm1hL2JlYXRpbmctcml2YWwtcGZpemVyLWdzay1uYWJzLXdvcmxkLWZpcnN0LWFwcHJvdmFsLWFkdWx0LXJzdi12YWNjaW5lLWFyZXh2edIBAA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.fiercepharma.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|FiercePharma|Beating its rivals, GSK nabs world-first approval for adult RSV vaccine Arexvy|2023-05-03T18:10:10Z|eng
./articles/CCAiC2E3ejN4bUYwZ1M4mAEB?hl=en-US&gl=US&ceid=US%3Aen|https://yt3.ggpht.com/ytc/AGIKgqPWiiqhx401RAMI8gnIlNIU_XIS7kjbrrtmiTb_rQ=s0-h14|CNBC Television|LIVE: Fed Chair Powell speaks after Fed hikes interest rates by a quarter percentage point — 5/3/23|2023-05-03T18:29:18Z|eng
./articles/CCAiCzh4U1BhazA1cFp3mAEB?hl=en-US&gl=US&ceid=US%3Aen|https://yt3.ggpht.com/-kcohSPXknvrybix3K6ayjkT3_vn0Hily7cED3KwrlYzXYNzTXrgmg4ea04Yurmzkgk04A6j3Rg=s0-h14|Bloomberg Television|LIVE: Federal Reserve Interest Rate Decision|2023-05-03T17:27:43Z|eng
./articles/CBMiRWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9iaWctaGVkZ2UtZnVuZHMtZmFjZS03Mi0xNDAwMDAxODYuaHRtbNIBTWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL2JpZy1oZWRnZS1mdW5kcy1mYWNlLTcyLTE0MDAwMDE4Ni5odG1s?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|Big Hedge Funds Face New 72-Hour Deadline to Report Losses|2023-05-03T16:10:49Z|eng
./articles/CBMie2h0dHBzOi8vYXJzdGVjaG5pY2EuY29tL3RlY2gtcG9saWN5LzIwMjMvMDUvZnRjLXNheXMtZmFjZWJvb2stdmlvbGF0ZWQtcHJpdmFjeS1vcmRlci1wcm9wb3Nlcy1iYW4tb24tbW9uZXRpemluZy15b3V0aC1kYXRhL9IBf2h0dHBzOi8vYXJzdGVjaG5pY2EuY29tL3RlY2gtcG9saWN5LzIwMjMvMDUvZnRjLXNheXMtZmFjZWJvb2stdmlvbGF0ZWQtcHJpdmFjeS1vcmRlci1wcm9wb3Nlcy1iYW4tb24tbW9uZXRpemluZy15b3V0aC1kYXRhL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://arstechnica.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Ars Technica|Facebook furious at FTC after agency proposes ban on monetizing youth data|2023-05-03T17:44:04Z|eng
./articles/CBMiaGh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2ZhY2Vib29rLWtpZHMtbWVzc2VuZ2VyLWZ0Yy1wcml2YWN5LWNoaWxkcmVuLTYxNThhYTU5ZGVlMjVjNDczZTQ5ZjdkZjE2ZjUwMmVj0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://apnews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|The Associated Press|Facebook misled parents, failed to guard kids' privacy, regulators say|2023-05-03T17:37:30Z|eng
./articles/CCAiC1dpYjlJLTFsV0RRmAEB?hl=en-US&gl=US&ceid=US%3Aen|https://yt3.ggpht.com/ytc/AGIKgqPWiiqhx401RAMI8gnIlNIU_XIS7kjbrrtmiTb_rQ=s0-h14|CNBC Television|Cramer's First Take: Eli Lilly's Alzheimer's drug is 'the holy grail'|2023-05-03T14:54:32Z|eng
./articles/CBMibmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8wNS9ydXRoLXN0b2NrLWFsZXJ0LXRoZS03MTUtbWlsbGlvbi1yZWFzb24tcnV0aHMtaG9zcGl0YWxpdHktZ3JvdXAtaXMtdXAtdG9kYXkv0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://investorplace.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|InvestorPlace|RUTH Stock Alert: The $715 Million Reason Ruth's Hospitality Group Is Up Today|2023-05-03T14:31:28Z|eng
./articles/CBMiRGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDUvMDIvc3RvY2stbWFya2V0LXRvZGF5LWxpdmUtdXBkYXRlcy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNBC|Stock market today: Live updates|2023-05-03T18:15:00Z|eng
./articles/CBMijQFodHRwczovL3d3dy5pbnZlc3RvcnMuY29tL21hcmtldC10cmVuZC9zdG9jay1tYXJrZXQtdG9kYXkvZG93LWpvbmVzLWZ1dHVyZXMtcmlzZS1haGVhZC1vZi1mZWQtZGVjaXNpb24tcG93ZWxsLWNvbW1lbnRzLWFtZC1kaXZlcy1vbi1lYXJuaW5ncy_SAQA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.investors.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Investor's Business Daily|Dow Jones Rises Ahead Of Fed Decision, Powell Comments. AMD Dives On Earnings.|2023-05-03T14:21:00Z|eng
./articles/CBMiYWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIzLTA1LTAzL2NhcmwtaWNhaG4tdGhlLWh1bnRlci1oYXMtYmVjb21lLXRoZS1odW50ZWTSAQA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.bloomberg.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Bloomberg|Carl Icahn the Hunter Has Become the Hunted|2023-05-03T10:30:06Z|eng
./articles/CBMiPGh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2ZvcmQtbnlzZWYtZm9sbG93cy10ZXNsYXMtc3VpdNIBAA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.tipranks.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|TipRanks|Ford (NYSE:F) Follows Tesla’s Suit|2023-05-03T06:47:59Z|eng
./articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9jdnMtY2hvcHMtMjAyMy1mb3JlY2FzdC1zdHJvbmctMTA1NTQwNTYzLmh0bWzSAVRodHRwczovL2ZpbmFuY2UueWFob28uY29tL2FtcGh0bWwvbmV3cy9jdnMtY2hvcHMtMjAyMy1mb3JlY2FzdC1zdHJvbmctMTA1NTQwNTYzLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|CVS beats Q1 expectations, cuts outlook after buying spree|2023-05-03T10:55:40Z|eng
./articles/CBMiaGh0dHBzOi8vd3d3Lnphd3lhLmNvbS9lbi93b3JsZC9hbWVyaWNhcy91cy1yZWdpb25hbC1sZW5kZXJzLXNsdW1wLWFzLWJhbmtpbmctdHVybW9pbC1mZWFycy1icmV3LXF0b2VibzI50gFuaHR0cHM6Ly93d3cuemF3eWEuY29tL2VuL3dvcmxkL2FtZXJpY2FzL3VzLXJlZ2lvbmFsLWxlbmRlcnMtc2x1bXAtYXMtYmFua2luZy10dXJtb2lsLWZlYXJzLWJyZXctcXRvZWJvMjk_YW1wPTE?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.zawya.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|ZAWYA|US regional lenders slump as banking turmoil fears brew|2023-05-03T10:52:38Z|eng
